dataset_id,row_id,series_id,lon_s,lat_s,lon_e,lat_e,date_s,date_e,datetime_s,datetime_e,length_km,speed_kph,eff_status,ds_type,id_obs
1056,1056_90917368,,-123.43,38.03,-123.4,38.02,2005-07-18,2005-07-18,2005-07-18 14:08:52,2005-07-18 14:18:52,2.8584,17.1504,,lneff,1055
1056,1056_90917367,,-123.46,38.03,-123.43,38.03,2005-07-18,2005-07-18,2005-07-18 14:02:43,2005-07-18 14:08:52,2.6339,25.6966,,lneff,1055
1056,1056_90917366,,-123.47,38.04,-123.46,38.03,2005-07-18,2005-07-18,2005-07-18 13:58:52,2005-07-18 14:02:43,1.4152,22.0549,,lneff,1055
1056,1056_90917365,,-123.5,38.04,-123.47,38.04,2005-07-18,2005-07-18,2005-07-18 13:51:19,2005-07-18 13:58:52,2.6335,20.9288,,lneff,1055
1056,1056_90917364,,-123.56,38.07,-123.5,38.04,2005-07-18,2005-07-18,2005-07-18 13:29:21,2005-07-18 13:51:19,6.2305,17.0181,,lneff,1055
1056,1056_90917363,,-123.56,38.07,-123.56,38.07,2005-07-18,2005-07-18,2005-07-18 13:28:52,2005-07-18 13:29:21,0.0,0.0,,lneff,1055
1056,1056_90917362,,-123.57,38.07,-123.56,38.07,2005-07-18,2005-07-18,2005-07-18 13:27:25,2005-07-18 13:28:52,0.8775,36.3099,,lneff,1055
1056,1056_90917361,,-122.87,37.59,-122.87,37.59,2005-07-17,2005-07-17,2005-07-17 20:17:07,2005-07-17 20:17:14,0.0,0.0,,lneff,1055
1056,1056_90917360,,-122.91,37.6,-122.87,37.59,2005-07-17,2005-07-17,2005-07-17 20:07:07,2005-07-17 20:17:07,3.7028,22.2167,,lneff,1055
1056,1056_90917359,,-122.93,37.6,-122.91,37.6,2005-07-17,2005-07-17,2005-07-17 20:00:43,2005-07-17 20:07:07,1.7661,16.5576,,lneff,1055
1056,1056_90917358,,-122.94,37.6,-122.93,37.6,2005-07-17,2005-07-17,2005-07-17 19:57:07,2005-07-17 20:00:43,0.8831,14.7179,,lneff,1055
1056,1056_90917357,,-122.96,37.62,-122.94,37.6,2005-07-17,2005-07-17,2005-07-17 19:51:38,2005-07-17 19:57:07,2.8365,31.038,,lneff,1055
1056,1056_90917356,,-122.96,37.62,-122.96,37.62,2005-07-17,2005-07-17,2005-07-17 19:51:36,2005-07-17 19:51:38,0.0,0.0,,lneff,1055
1056,1056_90917355,,-122.97,37.62,-122.96,37.62,2005-07-17,2005-07-17,2005-07-17 19:47:07,2005-07-17 19:51:36,0.8828,11.8149,,lneff,1055
1056,1056_90917354,,-122.99,37.63,-122.97,37.62,2005-07-17,2005-07-17,2005-07-17 19:40:36,2005-07-17 19:47:07,2.0854,19.201,,lneff,1055
1056,1056_90917353,,-123.01,37.62,-122.99,37.63,2005-07-17,2005-07-17,2005-07-17 19:29:58,2005-07-17 19:40:36,2.0854,11.7674,,lneff,1055
1056,1056_90916836,,-125.36,47.35,-125.36,47.34,2005-07-06,2005-07-06,2005-07-06 18:02:01,2005-07-06 18:03:10,1.1118,58.0057,,lneff,1055
1056,1056_90916835,,-125.35,47.37,-125.36,47.35,2005-07-06,2005-07-06,2005-07-06 17:53:10,2005-07-06 18:02:01,2.3484,15.9212,,lneff,1055
1056,1056_90916834,,-125.34,47.4,-125.35,47.37,2005-07-06,2005-07-06,2005-07-06 17:43:10,2005-07-06 17:53:10,3.4198,20.5185,,lneff,1055
1056,1056_90916833,,-125.33,47.43,-125.34,47.4,2005-07-06,2005-07-06,2005-07-06 17:33:10,2005-07-06 17:43:10,3.4197,20.5181,,lneff,1055
1056,1056_90916832,,-125.32,47.46,-125.33,47.43,2005-07-06,2005-07-06,2005-07-06 17:23:10,2005-07-06 17:33:10,3.4196,20.5176,,lneff,1055
1056,1056_90916831,,-125.31,47.47,-125.32,47.46,2005-07-06,2005-07-06,2005-07-06 17:16:57,2005-07-06 17:23:10,1.3433,12.965,,lneff,1055
1056,1056_90916830,,-125.31,47.48,-125.31,47.47,2005-07-06,2005-07-06,2005-07-06 17:13:14,2005-07-06 17:16:57,1.1118,17.9484,,lneff,1055
1056,1056_90916829,,-125.31,47.48,-125.31,47.48,2005-07-06,2005-07-06,2005-07-06 17:13:10,2005-07-06 17:13:14,0.0,0.0,,lneff,1055
1056,1056_90916828,,-125.3,47.51,-125.31,47.48,2005-07-06,2005-07-06,2005-07-06 17:03:10,2005-07-06 17:13:10,3.4195,20.5168,,lneff,1055
1056,1056_90916827,,-125.29,47.53,-125.3,47.51,2005-07-06,2005-07-06,2005-07-06 16:58:35,2005-07-06 17:03:10,2.3477,30.7336,,lneff,1055
1056,1056_90916826,,-125.29,47.54,-125.29,47.53,2005-07-06,2005-07-06,2005-07-06 16:53:10,2005-07-06 16:58:35,1.1118,12.3155,,lneff,1055
1056,1056_90916825,,-125.27,47.57,-125.29,47.54,2005-07-06,2005-07-06,2005-07-06 16:43:10,2005-07-06 16:53:10,3.6594,21.9563,,lneff,1055
1056,1056_90916824,,-125.27,47.58,-125.27,47.57,2005-07-06,2005-07-06,2005-07-06 16:40:00,2005-07-06 16:43:10,1.1118,21.0661,,lneff,1055
1056,1056_90916823,,-125.26,47.6,-125.27,47.58,2005-07-06,2005-07-06,2005-07-06 16:33:10,2005-07-06 16:40:00,2.3474,20.6114,,lneff,1055
1056,1056_90916822,,-125.25,47.63,-125.26,47.6,2005-07-06,2005-07-06,2005-07-06 16:23:10,2005-07-06 16:33:10,3.4192,20.515,,lneff,1055
1056,1056_90916821,,-125.24,47.65,-125.25,47.63,2005-07-06,2005-07-06,2005-07-06 16:13:10,2005-07-06 16:23:10,2.3472,14.0832,,lneff,1055
1056,1056_90916820,,-125.22,47.68,-125.24,47.65,2005-07-06,2005-07-06,2005-07-06 16:03:10,2005-07-06 16:13:10,3.6582,21.9489,,lneff,1055
1056,1056_90916819,,-125.22,47.69,-125.22,47.68,2005-07-06,2005-07-06,2005-07-06 16:00:46,2005-07-06 16:03:10,1.1118,27.796,,lneff,1055
1056,1056_90916818,,-125.21,47.71,-125.22,47.69,2005-07-06,2005-07-06,2005-07-06 15:53:10,2005-07-06 16:00:46,2.3469,18.5285,,lneff,1055
1056,1056_90916817,,-125.2,47.74,-125.21,47.71,2005-07-06,2005-07-06,2005-07-06 15:43:10,2005-07-06 15:53:10,3.4189,20.5132,,lneff,1055
1056,1056_90916816,,-125.19,47.76,-125.2,47.74,2005-07-06,2005-07-06,2005-07-06 15:33:10,2005-07-06 15:43:10,2.3467,14.0804,,lneff,1055
1056,1056_90916815,,-125.18,47.79,-125.19,47.76,2005-07-06,2005-07-06,2005-07-06 15:23:10,2005-07-06 15:33:10,3.4187,20.5125,,lneff,1055
1056,1056_90916814,,-125.18,47.79,-125.18,47.79,2005-07-06,2005-07-06,2005-07-06 15:22:31,2005-07-06 15:23:10,0.0,0.0,,lneff,1055
1056,1056_90916813,,-125.18,47.8,-125.18,47.79,2005-07-06,2005-07-06,2005-07-06 15:19:09,2005-07-06 15:22:31,1.1119,19.8154,,lneff,1055
1056,1056_90916812,,-125.17,47.82,-125.18,47.8,2005-07-06,2005-07-06,2005-07-06 15:13:10,2005-07-06 15:19:09,2.3465,23.5302,,lneff,1055
1056,1056_90916811,,-125.16,47.85,-125.17,47.82,2005-07-06,2005-07-06,2005-07-06 15:03:10,2005-07-06 15:13:10,3.4186,20.5115,,lneff,1055
1056,1056_90916810,,-125.15,47.87,-125.16,47.85,2005-07-06,2005-07-06,2005-07-06 14:53:10,2005-07-06 15:03:10,2.3463,14.0776,,lneff,1055
1056,1056_90916809,,-125.14,47.9,-125.15,47.87,2005-07-06,2005-07-06,2005-07-06 14:43:10,2005-07-06 14:53:10,3.4185,20.5108,,lneff,1055
1056,1056_90916808,,-125.14,47.91,-125.14,47.9,2005-07-06,2005-07-06,2005-07-06 14:41:20,2005-07-06 14:43:10,1.1119,36.389,,lneff,1055
1056,1056_90916807,,-125.14,47.93,-125.14,47.91,2005-07-06,2005-07-06,2005-07-06 14:33:10,2005-07-06 14:41:20,2.2238,16.3379,,lneff,1055
1056,1056_90916806,,-125.15,47.95,-125.14,47.93,2005-07-06,2005-07-06,2005-07-06 14:23:10,2005-07-06 14:33:10,2.3459,14.0756,,lneff,1055
1056,1056_90916805,,-125.15,47.98,-125.15,47.95,2005-07-06,2005-07-06,2005-07-06 14:13:10,2005-07-06 14:23:10,3.3357,20.0141,,lneff,1055
1056,1056_90916804,,-125.07,48.0,-125.15,47.98,2005-07-06,2005-07-06,2005-07-06 13:51:42,2005-07-06 14:13:10,6.3718,17.8095,,lneff,1055
1056,1056_90916803,,-125.05,48.03,-125.07,48.0,2005-07-06,2005-07-06,2005-07-06 13:43:10,2005-07-06 13:51:42,3.6542,25.6937,,lneff,1055
1056,1056_90916802,,-125.04,48.04,-125.05,48.03,2005-07-06,2005-07-06,2005-07-06 13:37:55,2005-07-06 13:43:10,1.3388,15.301,,lneff,1055
1056,1056_90916801,,-125.05,48.13,-125.04,48.04,2005-07-06,2005-07-06,2005-07-06 12:22:22,2005-07-06 13:37:55,10.035,7.9695,,lneff,1055
1056,1056_90916800,,-125.04,48.14,-125.05,48.13,2005-07-06,2005-07-06,2005-07-06 12:19:18,2005-07-06 12:22:22,1.338,26.1792,,lneff,1055
1056,1056_90916799,,-125.04,48.15,-125.04,48.14,2005-07-06,2005-07-06,2005-07-06 12:13:10,2005-07-06 12:19:18,1.1119,10.8776,,lneff,1055
1056,1056_90916798,,-125.03,48.2,-125.04,48.15,2005-07-06,2005-07-06,2005-07-06 11:58:15,2005-07-06 12:13:10,5.6092,22.5622,,lneff,1055
1056,1056_90916797,,-125.01,48.23,-125.03,48.2,2005-07-06,2005-07-06,2005-07-06 11:46:16,2005-07-06 11:58:15,3.652,18.2852,,lneff,1055
1056,1056_90916796,,-125.01,48.23,-125.01,48.23,2005-07-06,2005-07-06,2005-07-06 11:43:05,2005-07-06 11:46:16,0.0,0.0,,lneff,1055
1056,1056_90916795,,-124.99,48.26,-125.01,48.23,2005-07-06,2005-07-06,2005-07-06 11:33:05,2005-07-06 11:43:05,3.6516,21.9098,,lneff,1055
1056,1056_90916794,,-124.99,48.29,-124.99,48.26,2005-07-06,2005-07-06,2005-07-06 11:23:05,2005-07-06 11:33:05,3.3359,20.0152,,lneff,1055
1056,1056_90916793,,-124.99,48.29,-124.99,48.29,2005-07-06,2005-07-06,2005-07-06 11:22:19,2005-07-06 11:23:05,0.0,0.0,,lneff,1055
1056,1056_90916792,,-125.0,48.31,-124.99,48.29,2005-07-06,2005-07-06,2005-07-06 11:13:05,2005-07-06 11:22:19,2.3444,15.2345,,lneff,1055
1056,1056_90916791,,-125.01,48.34,-125.0,48.31,2005-07-06,2005-07-06,2005-07-06 11:03:05,2005-07-06 11:13:05,3.4173,20.504,,lneff,1055
1056,1056_90916790,,-124.97,48.35,-125.01,48.34,2005-07-06,2005-07-06,2005-07-06 10:53:05,2005-07-06 11:03:05,3.1667,19.0003,,lneff,1055
1056,1056_90916789,,-124.95,48.37,-124.97,48.35,2005-07-06,2005-07-06,2005-07-06 10:43:57,2005-07-06 10:53:05,2.6726,17.5569,,lneff,1055
1056,1056_90916788,,-124.95,48.37,-124.95,48.37,2005-07-06,2005-07-06,2005-07-06 10:43:05,2005-07-06 10:43:57,0.0,0.0,,lneff,1055
1056,1056_90916787,,-124.95,48.38,-124.95,48.37,2005-07-06,2005-07-06,2005-07-06 10:40:21,2005-07-06 10:43:05,1.112,24.4092,,lneff,1055
1056,1056_90916786,,-124.94,48.4,-124.95,48.38,2005-07-06,2005-07-06,2005-07-06 10:33:05,2005-07-06 10:40:21,2.344,19.3544,,lneff,1055
1056,1056_90916785,,-124.93,48.43,-124.94,48.4,2005-07-06,2005-07-06,2005-07-06 10:23:05,2005-07-06 10:33:05,3.4171,20.5026,,lneff,1055
1056,1056_90916784,,-124.93,48.44,-124.93,48.43,2005-07-06,2005-07-06,2005-07-06 10:17:39,2005-07-06 10:23:05,1.112,12.2796,,lneff,1055
1056,1056_90916783,,-124.92,48.46,-124.93,48.44,2005-07-06,2005-07-06,2005-07-06 10:13:05,2005-07-06 10:17:39,2.3438,30.7942,,lneff,1055
1056,1056_90916782,,-124.91,48.48,-124.92,48.46,2005-07-06,2005-07-06,2005-07-06 10:03:33,2005-07-06 10:13:05,2.3437,14.7505,,lneff,1055
1056,1056_90916781,,-124.91,48.49,-124.91,48.48,2005-07-06,2005-07-06,2005-07-06 10:03:05,2005-07-06 10:03:33,1.112,142.9711,,lneff,1055
1056,1056_90916780,,-124.9,48.51,-124.91,48.49,2005-07-06,2005-07-06,2005-07-06 09:53:05,2005-07-06 10:03:05,2.3436,14.0614,,lneff,1055
1056,1056_90916779,,-124.85,48.51,-124.9,48.51,2005-07-06,2005-07-06,2005-07-06 09:43:05,2005-07-06 09:53:05,3.6943,22.1661,,lneff,1055
1056,1056_90916778,,-124.77,48.51,-124.85,48.51,2005-07-06,2005-07-06,2005-07-06 09:27:44,2005-07-06 09:43:05,5.9109,23.1047,,lneff,1055
1056,1056_90916777,,-124.5,48.45,-124.77,48.51,2005-07-06,2005-07-06,2005-07-06 08:28:40,2005-07-06 09:27:44,21.0467,21.3793,,lneff,1055
1056,1056_90916776,,-124.47,48.44,-124.5,48.45,2005-07-06,2005-07-06,2005-07-06 08:23:05,2005-07-06 08:28:40,2.4824,26.6768,,lneff,1055
1056,1056_90916775,,-124.42,48.43,-124.47,48.44,2005-07-06,2005-07-06,2005-07-06 08:13:05,2005-07-06 08:23:05,3.8633,23.1797,,lneff,1055
1056,1056_90916774,,-124.41,48.42,-124.42,48.43,2005-07-06,2005-07-06,2005-07-06 08:11:15,2005-07-06 08:13:05,1.3358,43.7159,,lneff,1055
1056,1056_90916645,,-124.78,48.45,-124.74,48.45,2005-06-09,2005-06-09,2005-06-09 14:11:29,2005-06-09 14:21:29,2.959,17.7538,,lneff,1055
1056,1056_90916644,,-124.82,48.45,-124.78,48.45,2005-06-09,2005-06-09,2005-06-09 14:01:29,2005-06-09 14:11:29,2.959,17.7538,,lneff,1055
1056,1056_90916643,,-124.82,48.45,-124.82,48.45,2005-06-09,2005-06-09,2005-06-09 14:00:35,2005-06-09 14:01:29,0.0,0.0,,lneff,1055
1056,1056_90916642,,-124.86,48.45,-124.82,48.45,2005-06-09,2005-06-09,2005-06-09 13:51:29,2005-06-09 14:00:35,2.959,19.5096,,lneff,1055
1056,1056_90916641,,-124.9,48.45,-124.86,48.45,2005-06-09,2005-06-09,2005-06-09 13:41:29,2005-06-09 13:51:29,2.959,17.7538,,lneff,1055
1056,1056_90916640,,-124.95,48.45,-124.9,48.45,2005-06-09,2005-06-09,2005-06-09 13:31:09,2005-06-09 13:41:29,3.6987,21.4763,,lneff,1055
1056,1056_90916639,,-124.99,48.45,-124.95,48.45,2005-06-09,2005-06-09,2005-06-09 13:21:15,2005-06-09 13:31:09,2.959,17.9331,,lneff,1055
1056,1056_90916638,,-125.05,48.45,-124.99,48.45,2005-06-09,2005-06-09,2005-06-09 13:07:30,2005-06-09 13:21:15,4.4384,19.3678,,lneff,1055
1056,1056_90916637,,-125.09,48.45,-125.05,48.45,2005-06-09,2005-06-09,2005-06-09 12:57:30,2005-06-09 13:07:30,2.959,17.7538,,lneff,1055
1056,1056_90916636,,-125.14,48.45,-125.09,48.45,2005-06-09,2005-06-09,2005-06-09 12:47:30,2005-06-09 12:57:30,3.6987,22.1922,,lneff,1055
1056,1056_90916635,,-125.18,48.45,-125.14,48.45,2005-06-09,2005-06-09,2005-06-09 12:37:30,2005-06-09 12:47:30,2.959,17.7538,,lneff,1055
1056,1056_90916634,,-125.22,48.45,-125.18,48.45,2005-06-09,2005-06-09,2005-06-09 12:27:30,2005-06-09 12:37:30,2.959,17.7538,,lneff,1055
1056,1056_90916633,,-125.23,48.45,-125.22,48.45,2005-06-09,2005-06-09,2005-06-09 12:26:33,2005-06-09 12:27:30,0.7397,46.7205,,lneff,1055
1056,1056_90916632,,-125.26,48.45,-125.23,48.45,2005-06-09,2005-06-09,2005-06-09 12:17:30,2005-06-09 12:26:33,2.2192,14.7131,,lneff,1055
1056,1056_90916631,,-125.31,48.45,-125.26,48.45,2005-06-09,2005-06-09,2005-06-09 12:07:30,2005-06-09 12:17:30,3.6987,22.1922,,lneff,1055
1056,1056_90916630,,-125.32,48.45,-125.31,48.45,2005-06-09,2005-06-09,2005-06-09 12:03:22,2005-06-09 12:07:30,0.7397,10.7382,,lneff,1055
1056,1056_90916629,,-125.34,48.45,-125.32,48.45,2005-06-09,2005-06-09,2005-06-09 11:59:50,2005-06-09 12:03:22,1.4795,25.1233,,lneff,1055
1056,1056_90916628,,-125.35,48.45,-125.34,48.45,2005-06-09,2005-06-09,2005-06-09 11:57:30,2005-06-09 11:59:50,0.7397,19.0219,,lneff,1055
1056,1056_90916627,,-125.39,48.45,-125.35,48.45,2005-06-09,2005-06-09,2005-06-09 11:47:30,2005-06-09 11:57:30,2.959,17.7538,,lneff,1055
1056,1056_90916626,,-125.39,48.45,-125.39,48.45,2005-06-09,2005-06-09,2005-06-09 11:47:19,2005-06-09 11:47:30,0.0,0.0,,lneff,1055
1056,1056_90916625,,-125.47,48.44,-125.39,48.45,2005-06-09,2005-06-09,2005-06-09 10:20:23,2005-06-09 11:47:19,6.0221,4.1563,,lneff,1055
1056,1056_90916624,,-125.49,48.44,-125.47,48.44,2005-06-09,2005-06-09,2005-06-09 10:17:30,2005-06-09 10:20:23,1.4798,30.7929,,lneff,1055
1056,1056_90916623,,-125.53,48.44,-125.49,48.44,2005-06-09,2005-06-09,2005-06-09 10:07:30,2005-06-09 10:17:30,2.9595,17.7573,,lneff,1055
1056,1056_90916622,,-125.54,48.44,-125.53,48.44,2005-06-09,2005-06-09,2005-06-09 10:03:19,2005-06-09 10:07:30,0.7399,10.6119,,lneff,1055
1056,1056_90916621,,-125.57,48.44,-125.54,48.44,2005-06-09,2005-06-09,2005-06-09 09:57:30,2005-06-09 10:03:19,2.2197,22.8962,,lneff,1055
1056,1056_90916620,,-125.61,48.43,-125.57,48.44,2005-06-09,2005-06-09,2005-06-09 09:47:30,2005-06-09 09:57:30,3.1618,18.9709,,lneff,1055
1056,1056_90916619,,-125.65,48.43,-125.61,48.43,2005-06-09,2005-06-09,2005-06-09 09:37:30,2005-06-09 09:47:30,2.9601,17.7607,,lneff,1055
1056,1056_90916618,,-125.69,48.43,-125.65,48.43,2005-06-09,2005-06-09,2005-06-09 09:27:30,2005-06-09 09:37:30,2.9601,17.7607,,lneff,1055
1056,1056_90916617,,-125.69,48.43,-125.69,48.43,2005-06-09,2005-06-09,2005-06-09 09:25:54,2005-06-09 09:27:30,0.0,0.0,,lneff,1055
1056,1056_90916616,,-125.7,48.42,-125.69,48.43,2005-06-09,2005-06-09,2005-06-09 08:52:49,2005-06-09 09:25:54,1.3358,2.4225,,lneff,1055
1056,1056_90916615,,-125.72,48.42,-125.7,48.42,2005-06-09,2005-06-09,2005-06-09 08:47:30,2005-06-09 08:52:49,1.4804,16.7062,,lneff,1055
1056,1056_90916614,,-125.74,48.42,-125.72,48.42,2005-06-09,2005-06-09,2005-06-09 08:42:35,2005-06-09 08:47:30,1.4804,18.0653,,lneff,1055
1056,1056_90916613,,-125.76,48.42,-125.74,48.42,2005-06-09,2005-06-09,2005-06-09 08:37:30,2005-06-09 08:42:35,1.4804,17.473,,lneff,1055
1056,1056_90916612,,-125.8,48.42,-125.76,48.42,2005-06-09,2005-06-09,2005-06-09 08:27:30,2005-06-09 08:37:30,2.9607,17.7642,,lneff,1055
1056,1056_90916611,,-125.84,48.42,-125.8,48.42,2005-06-09,2005-06-09,2005-06-09 08:17:30,2005-06-09 08:27:30,2.9607,17.7642,,lneff,1055
1056,1056_90916610,,-125.88,48.42,-125.84,48.42,2005-06-09,2005-06-09,2005-06-09 08:07:30,2005-06-09 08:17:30,2.9607,17.7642,,lneff,1055
1056,1056_90916609,,-125.89,48.42,-125.88,48.42,2005-06-09,2005-06-09,2005-06-09 08:05:04,2005-06-09 08:07:30,0.7402,18.2509,,lneff,1055
1056,1056_90916607,,-125.92,48.43,-125.89,48.42,2005-06-09,2005-06-09,2005-06-09 07:57:30,2005-06-09 08:03:45,2.4832,23.8387,,lneff,1055
1056,1056_90916606,,-125.96,48.43,-125.92,48.43,2005-06-09,2005-06-09,2005-06-09 07:47:30,2005-06-09 07:57:30,2.9601,17.7607,,lneff,1055
1056,1056_90916605,,-125.99,48.43,-125.96,48.43,2005-06-09,2005-06-09,2005-06-09 07:39:48,2005-06-09 07:47:30,2.2201,17.2994,,lneff,1055
1056,1056_90916604,,-126.05,48.44,-125.99,48.43,2005-06-09,2005-06-09,2005-06-09 07:23:42,2005-06-09 07:39:48,4.5769,17.0567,,lneff,1055
1056,1056_90916603,,-126.08,48.44,-126.05,48.44,2005-06-09,2005-06-09,2005-06-09 07:17:30,2005-06-09 07:23:42,2.2197,21.4806,,lneff,1055
1056,1056_90916602,,-126.12,48.43,-126.08,48.44,2005-06-09,2005-06-09,2005-06-09 07:07:24,2005-06-09 07:17:30,3.1618,18.7831,,lneff,1055
1056,1056_90916601,,-126.17,48.43,-126.12,48.43,2005-06-09,2005-06-09,2005-06-09 06:57:24,2005-06-09 07:07:24,3.7002,22.2009,,lneff,1055
1056,1056_90916600,,-126.2,48.43,-126.17,48.43,2005-06-09,2005-06-09,2005-06-09 06:49:23,2005-06-09 06:57:24,2.2201,16.6161,,lneff,1055
1056,1056_90916599,,-126.22,48.45,-126.2,48.43,2005-06-09,2005-06-09,2005-06-09 06:19:06,2005-06-09 06:49:23,2.6713,5.2926,,lneff,1055
1056,1056_90916598,,-126.24,48.45,-126.22,48.45,2005-06-09,2005-06-09,2005-06-09 06:16:20,2005-06-09 06:19:06,1.4795,32.0851,,lneff,1055
1056,1056_90916597,,-126.28,48.45,-126.24,48.45,2005-06-09,2005-06-09,2005-06-09 06:06:20,2005-06-09 06:16:20,2.959,17.7538,,lneff,1055
1056,1056_90916596,,-126.31,48.45,-126.28,48.45,2005-06-09,2005-06-09,2005-06-09 05:58:05,2005-06-09 06:06:20,2.2192,16.1398,,lneff,1055
1056,1056_90916595,,-126.14,48.28,-126.15,48.28,2005-06-08,2005-06-08,2005-06-08 20:09:43,2005-06-08 20:11:53,0.7422,20.5534,,lneff,1055
1056,1056_90916594,,-126.12,48.28,-126.14,48.28,2005-06-08,2005-06-08,2005-06-08 20:04:49,2005-06-08 20:09:43,1.4844,18.1765,,lneff,1055
1056,1056_90916593,,-126.09,48.28,-126.12,48.28,2005-06-08,2005-06-08,2005-06-08 19:57:26,2005-06-08 20:04:49,2.2266,18.0944,,lneff,1055
1056,1056_90916592,,-126.04,48.28,-126.09,48.28,2005-06-08,2005-06-08,2005-06-08 19:47:26,2005-06-08 19:57:26,3.711,22.2662,,lneff,1055
1056,1056_90916591,,-126.0,48.28,-126.04,48.28,2005-06-08,2005-06-08,2005-06-08 19:37:26,2005-06-08 19:47:26,2.9688,17.813,,lneff,1055
1056,1056_90916590,,-125.96,48.28,-126.0,48.28,2005-06-08,2005-06-08,2005-06-08 19:27:26,2005-06-08 19:37:26,2.9688,17.813,,lneff,1055
1056,1056_90916589,,-125.93,48.28,-125.96,48.28,2005-06-08,2005-06-08,2005-06-08 19:20:47,2005-06-08 19:27:26,2.2266,20.0898,,lneff,1055
1056,1056_90916588,,-125.92,48.28,-125.93,48.28,2005-06-08,2005-06-08,2005-06-08 19:17:26,2005-06-08 19:20:47,0.7422,13.2933,,lneff,1055
1056,1056_90916587,,-125.88,48.28,-125.92,48.28,2005-06-08,2005-06-08,2005-06-08 19:07:26,2005-06-08 19:17:26,2.9688,17.813,,lneff,1055
1056,1056_90916586,,-125.86,48.28,-125.88,48.28,2005-06-08,2005-06-08,2005-06-08 19:03:45,2005-06-08 19:07:26,1.4844,24.1805,,lneff,1055
1056,1056_90916585,,-125.84,48.28,-125.86,48.28,2005-06-08,2005-06-08,2005-06-08 18:57:26,2005-06-08 19:03:45,1.4844,14.1,,lneff,1055
1056,1056_90916584,,-125.79,48.28,-125.84,48.28,2005-06-08,2005-06-08,2005-06-08 18:47:26,2005-06-08 18:57:26,3.711,22.2662,,lneff,1055
1056,1056_90916583,,-125.77,48.28,-125.79,48.28,2005-06-08,2005-06-08,2005-06-08 18:40:23,2005-06-08 18:47:26,1.4844,12.6333,,lneff,1055
1056,1056_90916582,,-125.75,48.28,-125.77,48.28,2005-06-08,2005-06-08,2005-06-08 18:37:26,2005-06-08 18:40:23,1.4844,30.1915,,lneff,1055
1056,1056_90916581,,-125.71,48.28,-125.75,48.28,2005-06-08,2005-06-08,2005-06-08 18:27:26,2005-06-08 18:37:26,2.9688,17.813,,lneff,1055
1056,1056_90916580,,-125.67,48.28,-125.71,48.28,2005-06-08,2005-06-08,2005-06-08 18:17:26,2005-06-08 18:27:26,2.9688,17.813,,lneff,1055
1056,1056_90916579,,-125.63,48.28,-125.67,48.28,2005-06-08,2005-06-08,2005-06-08 18:07:26,2005-06-08 18:17:26,2.9688,17.813,,lneff,1055
1056,1056_90916578,,-125.61,48.28,-125.63,48.28,2005-06-08,2005-06-08,2005-06-08 18:02:50,2005-06-08 18:07:26,1.4844,19.3619,,lneff,1055
1056,1056_90916577,,-125.59,48.27,-125.61,48.28,2005-06-08,2005-06-08,2005-06-08 17:45:41,2005-06-08 18:02:50,1.8548,6.4892,,lneff,1055
1056,1056_90916576,,-125.55,48.27,-125.59,48.27,2005-06-08,2005-06-08,2005-06-08 17:37:26,2005-06-08 17:45:41,2.9694,21.5957,,lneff,1055
1056,1056_90916575,,-125.51,48.26,-125.55,48.27,2005-06-08,2005-06-08,2005-06-08 17:27:26,2005-06-08 17:37:26,3.171,19.0263,,lneff,1055
1056,1056_90916574,,-125.51,48.26,-125.51,48.26,2005-06-08,2005-06-08,2005-06-08 17:26:24,2005-06-08 17:27:26,0.0,0.0,,lneff,1055
1056,1056_90916573,,-125.48,48.26,-125.51,48.26,2005-06-08,2005-06-08,2005-06-08 17:19:03,2005-06-08 17:26:24,2.2275,18.1836,,lneff,1055
1056,1056_90916572,,-125.43,48.23,-125.48,48.26,2005-06-08,2005-06-08,2005-06-08 13:02:47,2005-06-08 17:19:03,4.9918,1.1687,,lneff,1055
1056,1056_90916571,,-125.41,48.23,-125.43,48.23,2005-06-08,2005-06-08,2005-06-08 12:57:26,2005-06-08 13:02:47,1.4859,16.6639,,lneff,1055
1056,1056_90916570,,-125.38,48.25,-125.41,48.23,2005-06-08,2005-06-08,2005-06-08 12:47:26,2005-06-08 12:57:26,3.1482,18.8893,,lneff,1055
1056,1056_90916569,,-125.35,48.26,-125.38,48.25,2005-06-08,2005-06-08,2005-06-08 12:37:26,2005-06-08 12:47:26,2.4898,14.9388,,lneff,1055
1056,1056_90916568,,-125.32,48.28,-125.35,48.26,2005-06-08,2005-06-08,2005-06-08 12:27:26,2005-06-08 12:37:26,3.1473,18.8839,,lneff,1055
1056,1056_90916567,,-125.31,48.28,-125.32,48.28,2005-06-08,2005-06-08,2005-06-08 12:26:42,2005-06-08 12:27:26,0.7422,60.726,,lneff,1055
1056,1056_90916566,,-125.29,48.29,-125.31,48.28,2005-06-08,2005-06-08,2005-06-08 12:05:10,2005-06-08 12:26:42,1.8546,5.1676,,lneff,1055
1056,1056_90916565,,-125.26,48.29,-125.29,48.29,2005-06-08,2005-06-08,2005-06-08 11:58:36,2005-06-08 12:05:10,2.2262,20.3408,,lneff,1055
1056,1056_90916564,,-125.25,48.29,-125.26,48.29,2005-06-08,2005-06-08,2005-06-08 11:57:26,2005-06-08 11:58:36,0.7421,38.1632,,lneff,1055
