dataset_id,row_id,latitude,longitude,sp_code,scientific,common,tsn,count,series_id,date_time,last_mod,provider,owner,oceano,depth,ds_type
219,219_418,41.16,-125.49,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 16:28,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.050,""SST_M"":13.800,""SST_Y"":12.975,""BATH"":-3082,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_39,41.21,-125.37,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,7/26/96 10:18,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":47.90,""SST_D"":13.575,""SST_M"":13.125,""SST_Y"":12.675,""BATH"":-2143,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_40,41.21,-125.37,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,7/26/96 10:20,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":47.90,""SST_D"":13.575,""SST_M"":13.125,""SST_Y"":12.675,""BATH"":-2143,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_36,41.11,-125.56,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,7/26/96 8:49,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":53.88,""SST_D"":14.250,""SST_M"":14.100,""SST_Y"":13.200,""BATH"":-3171,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_417,41.17,-125.59,"Pacific white-sided dolphin, lag, hookfin porpoise",Lagenorhynchus obliquidens,Pacific white-sided dolphin,180444,769,,8/28/96 15:19,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.125,""SST_M"":14.100,""SST_Y"":13.200,""BATH"":-3117,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_416,41.17,-125.59,Northern right whale dolphin,Lissodelphis borealis,northern right whale dolphin,180454,76,,8/28/96 15:19,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.125,""SST_M"":14.100,""SST_Y"":13.200,""BATH"":-3117,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_415,41.17,-125.6,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 15:18,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.350,""SST_M"":13.875,""SST_Y"":13.350,""BATH"":-3074,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_414,41.17,-125.62,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,8/28/96 15:11,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.350,""SST_M"":13.875,""SST_Y"":13.350,""BATH"":-3157,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_413,41.17,-125.64,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 15:06,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.350,""SST_M"":13.950,""SST_Y"":13.350,""BATH"":-3200,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_412,41.17,-125.65,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 15:04,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.350,""SST_M"":13.950,""SST_Y"":13.350,""BATH"":-3103,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_411,41.17,-125.66,Unidentified pinniped,Caniformia,,552303,1,,8/28/96 15:02,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.350,""SST_M"":13.950,""SST_Y"":13.350,""BATH"":-3032,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_410,41.18,-125.69,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,8/28/96 14:54,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.500,""SST_M"":15.600,""SST_Y"":13.350,""BATH"":-3091,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_35,41.17,-125.7,Unidentified pinniped,Caniformia,,552303,1,,7/26/96 8:09,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":53.88,""SST_D"":14.175,""SST_M"":13.275,""SST_Y"":13.350,""BATH"":-3150,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_409,41.18,-125.71,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 14:48,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":55.61,""SST_D"":16.500,""SST_M"":15.600,""SST_Y"":13.350,""BATH"":-3085,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_408,41.18,-125.74,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 14:39,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.86,""SST_D"":16.500,""SST_M"":15.450,""SST_Y"":13.500,""BATH"":-3065,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_407,41.18,-125.75,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,8/28/96 14:37,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.86,""SST_D"":16.500,""SST_M"":15.450,""SST_Y"":13.500,""BATH"":-3088,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_406,41.19,-125.78,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,3,,8/28/96 14:31,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.86,""SST_D"":16.575,""SST_M"":15.375,""SST_Y"":13.725,""BATH"":-3087,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_405,41.19,-125.78,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,6,,8/28/96 14:30,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.86,""SST_D"":16.575,""SST_M"":15.375,""SST_Y"":13.725,""BATH"":-3087,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_404,41.19,-125.78,Unidentified small whale,Cetacea,cetaceans,180403,1,,8/28/96 14:29,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.86,""SST_D"":16.575,""SST_M"":15.375,""SST_Y"":13.725,""BATH"":-3087,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_403,41.19,-125.79,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,8/28/96 14:27,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.86,""SST_D"":16.575,""SST_M"":15.375,""SST_Y"":13.725,""BATH"":-3087,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_402,41.19,-125.83,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,8/28/96 14:15,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.86,""SST_D"":16.575,""SST_M"":15.375,""SST_Y"":13.725,""BATH"":-3097,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_401,41.2,-125.84,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,8/28/96 14:14,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":16.575,""SST_M"":15.375,""SST_Y"":13.725,""BATH"":-3092,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_400,41.2,-125.85,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,8/28/96 14:11,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":16.575,""SST_M"":15.375,""SST_Y"":13.725,""BATH"":-3081,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_399,41.2,-125.86,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 14:08,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":15.375,""SST_M"":15.450,""SST_Y"":13.650,""BATH"":-3066,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_398,41.2,-125.88,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 14:04,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":15.375,""SST_M"":15.450,""SST_Y"":13.650,""BATH"":-3074,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_397,41.2,-125.88,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,8/28/96 14:02,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":15.375,""SST_M"":15.450,""SST_Y"":13.650,""BATH"":-3074,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_396,41.2,-125.89,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,3,,8/28/96 14:01,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":15.375,""SST_M"":15.450,""SST_Y"":13.650,""BATH"":-3074,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_34,41.26,-125.89,Unidentified dolphin or porpoise,Cetacea,cetaceans,180403,1,,7/26/96 7:10,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":49.56,""SST_D"":13.875,""SST_M"":13.800,""SST_Y"":13.875,""BATH"":-3077,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_395,41.2,-125.9,Common minke whale,Balaenoptera acutorostrata,minke whale,180524,1,,8/28/96 13:59,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":15.375,""SST_M"":15.450,""SST_Y"":13.650,""BATH"":-3087,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_394,41.21,-125.91,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 13:54,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":15.375,""SST_M"":15.300,""SST_Y"":14.025,""BATH"":-3079,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_393,41.21,-125.93,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,3,,8/28/96 13:50,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":15.375,""SST_M"":15.300,""SST_Y"":14.025,""BATH"":-3038,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_392,41.21,-125.96,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 13:40,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":51.00,""SST_D"":15.825,""SST_M"":15.825,""SST_Y"":13.800,""BATH"":-3126,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_33,41.31,-125.95,Unidentified sea lion,Otariidae,eared seals,180615,1,,7/26/96 6:49,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":49.56,""SST_D"":13.725,""SST_M"":14.250,""SST_Y"":13.800,""BATH"":-3135,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_391,41.22,-126.01,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 13:28,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":15.825,""SST_M"":15.825,""SST_Y"":13.800,""BATH"":-3080,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_390,41.22,-126.03,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,8/28/96 13:22,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":15.825,""SST_M"":15.825,""SST_Y"":13.800,""BATH"":-3147,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_389,41.22,-126.04,Unidentified sea lion,Otariidae,eared seals,180615,1,,8/28/96 13:19,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.425,""SST_M"":15.750,""SST_Y"":13.650,""BATH"":-3147,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_388,41.22,-126.06,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,8/28/96 13:15,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.425,""SST_M"":15.750,""SST_Y"":13.650,""BATH"":-3097,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_387,41.22,-126.06,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,8/28/96 13:15,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.425,""SST_M"":15.750,""SST_Y"":13.650,""BATH"":-3097,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_386,41.22,-126.07,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,8/28/96 13:11,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.425,""SST_M"":15.750,""SST_Y"":13.650,""BATH"":-3097,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_385,41.22,-126.07,Unidentified pinniped,Caniformia,,552303,1,,8/28/96 13:11,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.425,""SST_M"":15.750,""SST_Y"":13.650,""BATH"":-3097,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_384,41.22,-126.07,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,8/28/96 13:10,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.425,""SST_M"":15.750,""SST_Y"":13.650,""BATH"":-3097,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_383,41.22,-126.08,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,3,,8/28/96 13:08,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.425,""SST_M"":16.125,""SST_Y"":14.100,""BATH"":-3128,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_382,41.22,-126.1,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,8/28/96 13:03,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.425,""SST_M"":16.125,""SST_Y"":14.100,""BATH"":-3168,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_381,41.23,-126.12,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,8,,8/28/96 12:57,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.575,""SST_M"":15.150,""SST_Y"":13.800,""BATH"":-3083,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_380,41.23,-126.2,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,8/28/96 12:34,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":44.72,""SST_D"":16.575,""SST_M"":14.625,""SST_Y"":14.100,""BATH"":-3037,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_379,41.25,-126.33,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/28/96 11:26,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":39.21,""SST_D"":16.575,""SST_M"":16.575,""SST_Y"":13.875,""BATH"":-3048,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_378,41.27,-126.53,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,5,,8/28/96 10:29,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":39.21,""SST_D"":16.725,""SST_M"":15.450,""SST_Y"":14.250,""BATH"":-3016,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_377,41.28,-126.58,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,3,,8/28/96 10:15,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":39.21,""SST_D"":17.475,""SST_M"":15.675,""SST_Y"":14.400,""BATH"":-3033,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_376,41.3,-126.71,Unidentified dolphin or porpoise,Cetacea,cetaceans,180403,10,,8/28/96 9:37,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":39.21,""SST_D"":17.175,""SST_M"":15.825,""SST_Y"":14.250,""BATH"":-3201,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_355,41.79,-126.35,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/27/96 14:10,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":39.24,""SST_D"":17.025,""SST_M"":15.525,""SST_Y"":14.175,""BATH"":-3043,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_357,41.73,-126.48,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,3,,8/27/96 14:52,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":39.24,""SST_D"":17.100,""SST_M"":16.050,""SST_Y"":14.475,""BATH"":-2431,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_356,41.76,-126.4,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,8/27/96 14:27,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":39.24,""SST_D"":17.100,""SST_M"":15.750,""SST_Y"":14.475,""BATH"":-2844,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_353,41.9,-126.11,Unidentified dolphin or porpoise,Cetacea,cetaceans,180403,20,,8/27/96 12:53,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":40.81,""SST_D"":16.350,""SST_M"":15.600,""SST_Y"":14.325,""BATH"":-3145,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_354,41.84,-126.22,Unidentified dolphin or porpoise,Cetacea,cetaceans,180403,5,,8/27/96 13:29,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":40.81,""SST_D"":15.825,""SST_M"":15.600,""SST_Y"":14.475,""BATH"":-2989,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_365,41.57,-126.88,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,8/27/96 16:55,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":38.45,""SST_D"":17.025,""SST_M"":15.525,""SST_Y"":13.950,""BATH"":-2701,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_366,41.53,-126.97,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/27/96 17:25,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":47.36,""SST_D"":17.025,""SST_M"":16.050,""SST_Y"":14.325,""BATH"":-2929,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_362,41.65,-126.68,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,1,,8/27/96 15:53,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":37.49,""SST_D"":16.950,""SST_M"":15.900,""SST_Y"":14.625,""BATH"":-2581,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_363,41.65,-126.69,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,8/27/96 15:55,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":37.49,""SST_D"":16.950,""SST_M"":15.900,""SST_Y"":14.625,""BATH"":-2581,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_358,41.68,-126.61,Northern elephant seal,Mirounga angustirostris,northern elephant seal,180672,1,,8/27/96 15:31,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":37.49,""SST_D"":16.950,""SST_M"":15.150,""SST_Y"":14.175,""BATH"":-2539,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_360,41.67,-126.63,Unidentified beaked whale,Ziphius,goose-beaked whales,180497,1,,8/27/96 15:37,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":37.49,""SST_D"":16.950,""SST_M"":15.150,""SST_Y"":14.175,""BATH"":-2577,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_359,41.68,-126.62,Northern fur seal,Callorhinus ursinus,northern fur seal,180627,1,,8/27/96 15:34,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":37.49,""SST_D"":16.950,""SST_M"":15.150,""SST_Y"":14.175,""BATH"":-2539,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_361,41.66,-126.65,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,7,,8/27/96 15:45,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":37.49,""SST_D"":16.950,""SST_M"":15.900,""SST_Y"":14.400,""BATH"":-2560,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_364,41.61,-126.78,"Pacific white-sided dolphin, lag, hookfin porpoise",Lagenorhynchus obliquidens,Pacific white-sided dolphin,180444,98,,8/27/96 16:23,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":38.45,""SST_D"":17.025,""SST_M"":15.600,""SST_Y"":14.625,""BATH"":-2745,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_375,41.34,-127.06,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,4,,8/28/96 7:59,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":46.59,""SST_D"":16.875,""SST_M"":15.825,""SST_Y"":14.700,""BATH"":-2508,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_374,41.35,-127.14,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,8,,8/28/96 7:39,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":46.59,""SST_D"":16.800,""SST_M"":16.425,""SST_Y"":14.625,""BATH"":-2354,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_371,41.39,-127.22,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,2,,8/27/96 18:57,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":46.59,""SST_D"":16.875,""SST_M"":16.200,""SST_Y"":14.100,""BATH"":-1828,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_372,41.38,-127.25,Dall's porpoise,Phocoenoides dalli,Dall's porpoise,180480,3,,8/27/96 19:04,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":46.59,""SST_D"":16.800,""SST_M"":16.350,""SST_Y"":14.700,""BATH"":-1846,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_373,41.34,-127.35,Unidentified Mesoplodon,Mesoplodon,beaked whales,180506,2,,8/27/96 19:34,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":46.59,""SST_D"":16.575,""SST_M"":16.275,""SST_Y"":14.475,""BATH"":-2872,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
219,219_367,41.46,-127.08,Unidentified dolphin or porpoise,Cetacea,cetaceans,180403,5,,8/27/96 18:02,10/3/05 18:08,NOAA Southwest Fisheries Science Center (SWFSC),jay.barlow,"""SSH_D"":47.36,""SST_D"":16.950,""SST_M"":15.825,""SST_Y"":14.100,""BATH"":-2897,""EEZ"":163,""WDPA"":NULL,""LME"":3,""MEOW"":25057",,ptobs
